LECROYLT354M ,814
Segments,1,SegmentSize,502
Segment,TrigTime,TimeSinceSegment1
#1,08-May-2018 11:08:19,0
Time,Ampl
-3.509e-07,0
-3.499e-07,0
-3.489e-07,-0.015625
-3.479e-07,0
-3.469e-07,-0.015625
-3.459e-07,0
-3.449e-07,0
-3.439e-07,-0.015625
-3.429e-07,0
-3.419e-07,-0.015625
-3.409e-07,0
-3.399e-07,0
-3.389e-07,0
-3.379e-07,0
-3.369e-07,-0.015625
-3.359e-07,-0.015625
-3.349e-07,0
-3.339e-07,-0.03125
-3.329e-07,-0.015625
-3.319e-07,-0.015625
-3.309e-07,0
-3.299e-07,-0.015625
-3.289e-07,-0.03125
-3.279e-07,0
-3.269e-07,0
-3.259e-07,0
-3.249e-07,-0.015625
-3.239e-07,0
-3.229e-07,-0.015625
-3.219e-07,0
-3.209e-07,0
-3.199e-07,0.015625
-3.189e-07,-0.015625
-3.179e-07,0
-3.169e-07,0
-3.159e-07,0
-3.149e-07,0.015625
-3.139e-07,0
-3.129e-07,0
-3.119e-07,0
-3.109e-07,0
-3.099e-07,0
-3.089e-07,0.03125
-3.079e-07,0
-3.069e-07,0.015625
-3.059e-07,0
-3.049e-07,0.015625
-3.039e-07,0
-3.029e-07,0
-3.019e-07,0
-3.009e-07,0.03125
-2.999e-07,0
-2.989e-07,0
-2.979e-07,-0.015625
-2.969e-07,0
-2.959e-07,-0.015625
-2.949e-07,0
-2.939e-07,0.015625
-2.929e-07,0
-2.919e-07,0.015625
-2.909e-07,-0.03125
-2.899e-07,0
-2.889e-07,0
-2.879e-07,0.015625
-2.869e-07,0
-2.859e-07,0
-2.849e-07,0
-2.839e-07,0
-2.829e-07,0
-2.819e-07,0.015625
-2.809e-07,0.015625
-2.799e-07,0
-2.789e-07,0
-2.779e-07,0.015625
-2.769e-07,0
-2.759e-07,-0.015625
-2.749e-07,-0.03125
-2.739e-07,0
-2.729e-07,0
-2.719e-07,0.015625
-2.709e-07,0
-2.699e-07,-0.03125
-2.689e-07,0
-2.679e-07,0
-2.669e-07,0
-2.659e-07,-0.03125
-2.649e-07,0
-2.639e-07,0
-2.629e-07,0
-2.619e-07,0
-2.609e-07,0
-2.599e-07,0
-2.589e-07,0
-2.579e-07,0
-2.569e-07,-0.015625
-2.559e-07,-0.015625
-2.549e-07,0
-2.539e-07,-0.015625
-2.529e-07,0
-2.519e-07,0
-2.509e-07,0.015625
-2.499e-07,0
-2.489e-07,-0.015625
-2.479e-07,-0.015625
-2.469e-07,-0.03125
-2.459e-07,0
-2.449e-07,0.015625
-2.439e-07,0
-2.429e-07,0
-2.419e-07,0
-2.409e-07,0
-2.399e-07,-0.015625
-2.389e-07,0
-2.379e-07,0.015625
-2.369e-07,0.015625
-2.359e-07,0
-2.349e-07,0
-2.339e-07,0
-2.329e-07,0
-2.319e-07,0
-2.309e-07,-0.015625
-2.299e-07,0
-2.289e-07,-0.015625
-2.279e-07,0
-2.269e-07,0
-2.259e-07,0
-2.249e-07,0
-2.239e-07,0
-2.229e-07,0
-2.219e-07,0
-2.209e-07,0
-2.199e-07,0
-2.189e-07,0
-2.179e-07,-0.015625
-2.169e-07,0
-2.159e-07,0
-2.149e-07,0
-2.139e-07,0
-2.129e-07,0
-2.119e-07,-0.015625
-2.109e-07,0
-2.099e-07,0
-2.089e-07,0
-2.079e-07,0
-2.069e-07,0
-2.059e-07,0
-2.049e-07,-0.03125
-2.039e-07,0
-2.029e-07,0
-2.019e-07,0
-2.009e-07,0
-1.999e-07,0
-1.989e-07,0.015625
-1.979e-07,0.015625
-1.969e-07,0
-1.959e-07,0
-1.949e-07,0.03125
-1.939e-07,0.015625
-1.929e-07,0.015625
-1.919e-07,0
-1.909e-07,0
-1.899e-07,0.015625
-1.889e-07,0.015625
-1.879e-07,0
-1.869e-07,0.015625
-1.859e-07,0
-1.849e-07,-0.015625
-1.839e-07,0.015625
-1.829e-07,-0.015625
-1.819e-07,0.015625
-1.809e-07,0
-1.799e-07,-0.015625
-1.789e-07,0
-1.779e-07,0
-1.769e-07,-0.015625
-1.759e-07,0
-1.749e-07,0
-1.739e-07,0
-1.729e-07,0
-1.719e-07,0.015625
-1.709e-07,0.015625
-1.699e-07,0.03125
-1.689e-07,0.015625
-1.679e-07,0
-1.669e-07,0
-1.659e-07,0
-1.649e-07,0
-1.639e-07,0
-1.629e-07,0
-1.619e-07,-0.03125
-1.609e-07,0
-1.599e-07,0
-1.589e-07,0
-1.579e-07,0
-1.569e-07,-0.015625
-1.559e-07,0
-1.549e-07,0
-1.539e-07,0
-1.529e-07,-0.015625
-1.519e-07,-0.015625
-1.509e-07,0
-1.499e-07,0.015625
-1.489e-07,0
-1.479e-07,0.015625
-1.469e-07,0.015625
-1.459e-07,-0.015625
-1.449e-07,-0.015625
-1.439e-07,0
-1.429e-07,0
-1.419e-07,0.015625
-1.409e-07,0
-1.399e-07,0
-1.389e-07,0
-1.379e-07,0
-1.369e-07,-0.015625
-1.359e-07,0
-1.349e-07,-0.015625
-1.339e-07,0.015625
-1.329e-07,0
-1.319e-07,0
-1.309e-07,0
-1.299e-07,0
-1.289e-07,0.015625
-1.279e-07,0
-1.269e-07,0
-1.259e-07,0
-1.249e-07,0
-1.239e-07,0
-1.229e-07,0.015625
-1.219e-07,0
-1.209e-07,0
-1.199e-07,0
-1.189e-07,0.015625
-1.179e-07,-0.015625
-1.169e-07,0
-1.159e-07,0.015625
-1.149e-07,0.015625
-1.139e-07,0
-1.129e-07,0.015625
-1.119e-07,0
-1.109e-07,0
-1.099e-07,0
-1.089e-07,0
-1.079e-07,-0.046875
-1.069e-07,0
-1.059e-07,0
-1.049e-07,0
-1.039e-07,-0.015625
-1.029e-07,-0.015625
-1.019e-07,0
